_unit_id,relevance,relevance:variance,product_image,product_link,product_price,product_title,query,rank,source,url,
711159203,2.67,0.471,http://thumbs2.ebaystatic.com/d/l225/m/mPF4Lu9y78b1bXwCy386PiQ.jpg,http://www.ebay.com/itm/Leather-Ottoman-Table-Espresso-Storage-Coffee-Table-2-Tray-Top-Bench-Chest-/161680666445?pt=LH_DefaultDomain_0&hash=item25a4eb2f4d,$159.99 ,Leather Ottoman Table Espresso Storage Coffee Table 2-Tray-Top Bench Chest,storage ottoman,22,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=storage%20ottoman,
711159204,3.33,0.471,http://thumbs2.ebaystatic.com/d/l225/m/mC_FoIH7dgW5sDyDJPV70KA.jpg,http://www.ebay.com/itm/Round-Red-Ottoman-Storage-Faux-Leather-Bedroom-Living-Room-Seat-Foot-Stool-NEW-/131498107165?pt=LH_DefaultDomain_0&hash=item1e9de5e11d,$117.85 ,Round Red Ottoman Storage Faux Leather Bedroom Living Room Seat Foot Stool NEW,storage ottoman,23,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=storage%20ottoman,
711159205,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mxFiWdxmwmg_QUbDZ2ZKhUQ.jpg,http://www.ebay.com/itm/BLACK-STORAGE-OTTOMAN-FAUX-LEATHER-BENCH-FOOTSTOOL-COFFEE-TABLE-FURNITURE-STOOL-/131464196644?pt=LH_DefaultDomain_0&hash=item1e9be07224,$119.98 ,BLACK STORAGE OTTOMAN FAUX LEATHER BENCH FOOTSTOOL COFFEE TABLE FURNITURE STOOL,storage ottoman,24,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=storage%20ottoman,
711159206,4,0,http://thumbs3.ebaystatic.com/d/l225/m/ml4yztJgEf9MN10hBDbuviA.jpg,http://www.ebay.com/itm/Ollieroo-New-Wave-Folding-Ottoman-Storage-Box-Seat-Chest-Footstool-/141647969462?pt=LH_DefaultDomain_0&hash=item20fae07cb6,$19.99 ,Ollieroo New Wave Folding Ottoman Storage Box Seat Chest Footstool,storage ottoman,25,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=storage%20ottoman,
711159207,3.33,0.943,http://thumbs1.ebaystatic.com/d/l225/m/mAT-WMoJY3CF736h-2L6Xlg.jpg,http://www.ebay.com/itm/2-Brand-New-Controller-for-Nintendo-GameCube-or-Wii-BLACK-and-Silver-/371249690228?pt=LH_DefaultDomain_0&hash=item567034b674,$11.99 ,2 Brand New Controller for Nintendo GameCube or Wii -- BLACK and Silver,Wii Gamepad,1,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159208,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mwjHpCaHeqTL42E-QJj0vUA.jpg,http://www.ebay.com/itm/BRAND-NEW-Genuine-Offical-Authentic-Original-Nintendo-Wii-U-Black-Gamepad-/181487789544?pt=LH_DefaultDomain_0&hash=item2a4183e5e8,$199.88 ,BRAND NEW Genuine Offical Authentic Original Nintendo Wii U Black Gamepad,Wii Gamepad,2,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159209,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mZUUd0wUCjvdYkPgaBYzF2w.jpg,http://www.ebay.com/itm/New-White-Wireless-Classic-Pro-Controller-Gamepad-for-Nintendo-Wii-U-USB-Cable-/201163661036?pt=LH_DefaultDomain_0&hash=item2ed649deec,$17.98 ,New White Wireless Classic Pro Controller Gamepad for Nintendo Wii U + USB Cable,Wii Gamepad,3,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159210,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mqF1m_fsprSiwE1jWVbHW5w.jpg,http://www.ebay.com/itm/Classic-Pro-Gamepad-Handle-Controller-For-Nintendo-Wii-Game-Remote-White-US-/121450140676?pt=LH_DefaultDomain_0&hash=item1c46fe1404,$7.59 ,Classic Pro Gamepad Handle Controller For Nintendo Wii Game Remote White US,Wii Gamepad,4,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159211,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mwQ4jh6UmpwFgWUu5DuSlxw.jpg,http://www.ebay.com/itm/Lot-2-New-Pro-Classic-Gamepad-Controller-Remote-for-Nintendo-Wii-White-/291249904039?pt=LH_DefaultDomain_0&hash=item43cfd8d9a7,$12.49 ,Lot 2 New Pro Classic Gamepad Controller Remote for Nintendo Wii White,Wii Gamepad,5,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159212,3,1.414,http://thumbs2.ebaystatic.com/d/l225/m/m5rkSbW7i0-Ud5wWLlhUPlQ.jpg,http://www.ebay.com/itm/2-pcs-New-Bluetooth-Wireless-Pro-Classic-Controller-for-Nintendo-Wii-U-Black-/301314648489?pt=LH_DefaultDomain_0&hash=item4627c0a9a9,$36.99 ,2 pcs New Bluetooth Wireless Pro Classic Controller for Nintendo Wii U Black,Wii Gamepad,6,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159213,3,1.414,http://thumbs3.ebaystatic.com/d/l225/m/m0zWbSmndfbwgHOenPBjtDA.jpg,http://www.ebay.com/itm/Classic-Pro-Gamepad-Handle-Controller-For-Nintendo-Wii-Game-Remote-White-US-/301611303346?pt=LH_DefaultDomain_0&hash=item46396f41b2,$9.95 ,Classic Pro Gamepad Handle Controller For Nintendo Wii Game Remote White US,Wii Gamepad,7,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159214,3.2,1.166,http://thumbs4.ebaystatic.com/d/l225/m/maJTqD9yVXY9DXvuPJkkmjg.jpg,http://www.ebay.com/itm/Classic-Wired-Game-Controller-Remote-Pro-Gamepad-Shock-For-Nintendo-Wii-SY-/321680316447?pt=LH_DefaultDomain_0&hash=item4ae5a4181f,$5.98 ,Classic Wired Game Controller Remote Pro Gamepad Shock For Nintendo Wii SY,Wii Gamepad,8,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159215,3.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/muHvDyZwnYFyTsNyB77JF4w.jpg,http://www.ebay.com/itm/2-Brand-New-Controller-for-Nintendo-GameCube-or-Wii-Blue-and-Orange-/361205460995?pt=LH_DefaultDomain_0&hash=item541985f003,$11.99 ,2 Brand New Controller for Nintendo GameCube or Wii -- Blue and Orange,Wii Gamepad,9,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159216,3.67,0.471,http://thumbs2.ebaystatic.com/d/l225/m/mr2KiXQKyojZ7GPKnD965VA.jpg,http://www.ebay.com/itm/Lot-2-Black-Classic-Pro-Controller-Joypad-for-Nintendo-Wii-Remote-Controller-/131203065105?pt=LH_DefaultDomain_0&hash=item1e8c4fe511,$12.75 ,Lot 2 Black Classic Pro Controller Joypad for Nintendo Wii Remote Controller,Wii Gamepad,10,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159217,2.67,0.943,http://thumbs3.ebaystatic.com/d/l225/m/miZh___J0XXhAcJp3h4bf3Q.jpg,http://www.ebay.com/itm/2-Black-High-Quality-U-Pro-Bluetooth-Wireless-Controller-for-Nintendo-Wii-U-/141639777306?pt=LH_DefaultDomain_0&hash=item20fa637c1a,$29.95 ,2 Black High Quality U Pro Bluetooth Wireless Controller for Nintendo Wii U,Wii Gamepad,11,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159218,2.67,0.471,http://thumbs2.ebaystatic.com/d/l225/m/m0Cj_dRyHxjt2KP9bpoo23g.jpg,http://www.ebay.com/itm/Wireless-Classic-Game-Pro-Controller-Gamepad-for-Nintendo-Wii-U-USB-Cable-/311347650805?pt=LH_DefaultDomain_0&hash=item487dc420f5,$15.99 ,Wireless Classic Game Pro Controller Gamepad for Nintendo Wii U + USB Cable,Wii Gamepad,12,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159219,3.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/mYSRSmDyIszU1Lu5R27ExUA.jpg,http://www.ebay.com/itm/2x-Classic-Controller-Pro-For-Nintendo-Wii-Remote-BLACK-US-Ship-/300997672932?pt=LH_DefaultDomain_0&hash=item4614dbffe4,$15.29 ,2x Classic Controller Pro For Nintendo Wii Remote BLACK US Ship,Wii Gamepad,13,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159220,3.33,0.943,http://thumbs1.ebaystatic.com/d/l225/m/mR7uSQR-FwVAhNAp56LqGWA.jpg,http://www.ebay.com/itm/Brand-New-Controller-for-Nintendo-GameCube-or-Wii-PLATINUM-/251286788176?pt=LH_DefaultDomain_0&hash=item3a81dc1850,$8.95 ,Brand New Controller for Nintendo GameCube or Wii -- PLATINUM,Wii Gamepad,14,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159221,4,0,http://thumbs2.ebaystatic.com/d/l225/m/mSRgkdZt31k_08nN6l8azTg.jpg,http://www.ebay.com/itm/New-Pro-Controller-Bluetooth-Wireless-Gamepa-for-Nintendo-Wii-U-USB-Cable-/151653543573?pt=LH_DefaultDomain_0&hash=item234f416e95,$15.29 ,New Pro Controller Bluetooth Wireless Gamepa for Nintendo Wii U + USB Cable,Wii Gamepad,15,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159222,3.2,1.166,http://thumbs3.ebaystatic.com/d/l225/m/mJdmHZqJdLExbmXIK_0xC0Q.jpg,http://www.ebay.com/itm/Brand-New-Controller-for-Nintendo-GameCube-or-Wii-BLACK-/251262237054?pt=LH_DefaultDomain_0&hash=item3a8065797e,$8.95 ,Brand New Controller for Nintendo GameCube or Wii -- BLACK,Wii Gamepad,16,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159223,3.33,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mzphLh0n_qNpdrSzoSJzVrg.jpg,http://www.ebay.com/itm/2-Brand-New-Controller-for-Nintendo-GameCube-or-Wii-BLACK-and-Blue-/361205460283?pt=LH_DefaultDomain_0&hash=item541985ed3b,$11.99 ,2 Brand New Controller for Nintendo GameCube or Wii -- BLACK and Blue,Wii Gamepad,17,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159224,3.33,0.943,http://thumbs1.ebaystatic.com/d/l225/m/mm9TkGxPxhKmjDBZQ6NgMhw.jpg,http://www.ebay.com/itm/Black-Classic-Pro-Game-Gaming-Wire-Controller-Remote-for-Nintendo-Wii-/371281107860?pt=LH_DefaultDomain_0&hash=item5672141b94,$7.49 ,Black Classic Pro Game Gaming Wire Controller Remote for Nintendo Wii,Wii Gamepad,18,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159225,2,0,http://thumbs2.ebaystatic.com/d/l225/m/mFDTxyJnCCsBRmR37j4B7mA.jpg,http://www.ebay.com/itm/White-Classic-Wireless-Gamepad-Controller-Remote-For-Nintendo-Wii-U-Pro-/231390881597?pt=LH_DefaultDomain_0&hash=item35dff8a73d,$13.99 ,White Classic Wireless Gamepad Controller Remote For Nintendo Wii U Pro,Wii Gamepad,19,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159226,3.67,0.471,http://thumbs2.ebaystatic.com/d/l225/m/mpItxL4E5h8uSBZaobU3uhA.jpg,http://www.ebay.com/itm/New-Pro-Wireless-Classic-Bluetooth-Controller-for-Nintendo-Wii-U-Black-USB-Cable-/291243354597?pt=LH_DefaultDomain_0&hash=item43cf74e9e5,$17.99 ,New Pro Wireless Classic Bluetooth Controller for Nintendo Wii U Black+USB Cable,Wii Gamepad,20,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159227,2.6,1.02,http://thumbs4.ebaystatic.com/d/l225/m/maSWECn4PqCmnl-YYXorb-Q.jpg,http://www.ebay.com/itm/2-Brand-New-Controller-for-Nintendo-GameCube-or-Wii-BLACK-and-White-/371249690983?pt=LH_DefaultDomain_0&hash=item567034b967,$11.99 ,2 Brand New Controller for Nintendo GameCube or Wii -- BLACK and White,Wii Gamepad,21,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159228,3,0.632,http://thumbs4.ebaystatic.com/d/l225/m/m69rYZuDAFnD8a8I3SFu75Q.jpg,http://www.ebay.com/itm/Black-Pro-Classic-Game-Controller-Remote-For-Nintendo-Wii-/111053999651?pt=LH_DefaultDomain_0&hash=item19db558e23,$7.99 ,Black Pro Classic Game Controller Remote For Nintendo Wii,Wii Gamepad,22,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159229,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mSrgpB3tgiqHgOWnwbWbfVQ.jpg,http://www.ebay.com/itm/Official-Authentic-Original-Nintendo-Wii-U-Black-Gamepad-/281675109464?pt=LH_DefaultDomain_0&hash=item4195251458,$160.00 ,Official Authentic Original Nintendo Wii U Black Gamepad,Wii Gamepad,23,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159230,2.6,1.02,http://thumbs3.ebaystatic.com/d/l225/m/mYPclQLb_KLEFcD27c7QS8g.jpg,http://www.ebay.com/itm/Official-Nintendo-Wii-U-Pro-Controller-Black-OEM-Wireless-WUPARSKA-New-Other-/201169150514?pt=LH_DefaultDomain_0&hash=item2ed69da232,$42.99 ,Official Nintendo Wii U Pro Controller Black OEM Wireless (WUPARSKA) - New Other,Wii Gamepad,24,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159231,3,1.414,http://thumbs2.ebaystatic.com/d/l225/m/m_CsL0qxAxpqzvZ2kB6Za1A.jpg,http://www.ebay.com/itm/White-Classic-Pro-Controller-for-Nintendo-Wii-Remote-/350571936333?pt=LH_DefaultDomain_0&hash=item519fb73a4d,$6.99 ,White Classic Pro Controller for Nintendo Wii Remote,Wii Gamepad,25,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Wii%20Gamepad,
711159232,4,0,http://thumbs2.ebaystatic.com/d/l225/m/m_ExqFv0bTh7bs7lghBmxrA.jpg,http://www.ebay.com/itm/Lot-of-2-Seagate-Barracuda-2-TB-Hard-Drives-5900-RPM-3-5-SATA-ST2000DL003-/141640989569?pt=LH_DefaultDomain_0&hash=item20fa75fb81,$84.00 ,"Lot of 2 Seagate Barracuda 2 TB Hard Drives 5900 RPM 3.5 SATA ST2000DL003""",Seagate 2TB hard disk,1,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159233,3.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/mjADlHgbJ6QpwcKxHXJInqg.jpg,http://www.ebay.com/itm/Seagate-Barracuda-XT-2-TB-Plug-In-Module-7200-RPM-ST32000641AS-Hard-Drive-/141650063348?pt=LH_DefaultDomain_0&hash=item20fb006ff4,$45.00 ,"Seagate Barracuda XT 2 TB,Plug-In Module,7200 RPM (ST32000641AS) Hard Drive",Seagate 2TB hard disk,2,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159234,1.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/mr6yeIpW7yJfv93etLtbmiw.jpg,http://www.ebay.com/itm/DELL-2TB-6GB-s-SAS-HDD-Constellation-ES-ST32000444SS-/271851688852?pt=LH_DefaultDomain_0&hash=item3f4b9f9394,$79.99 ,DELL 2TB 6GB/s SAS HDD Constellation ES ST32000444SS,Seagate 2TB hard disk,3,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159235,2.67,0.471,http://thumbs1.ebaystatic.com/d/l225/m/moWXhk6rhjwZMOVCAIxHFGQ.jpg,http://www.ebay.com/itm/NEW-Samsung-Seagate-Momentus-ST2000LM003-2TB-2-5-SATA-Notebook-Hard-Drive-32MB-/381203372676?pt=LH_DefaultDomain_0&hash=item58c17dda84,$98.99 ,"NEW Samsung Seagate Momentus ST2000LM003 2TB 2.5 SATA Notebook Hard Drive 32MB""",Seagate 2TB hard disk,4,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159236,3.75,0.433,http://thumbs2.ebaystatic.com/d/l225/m/m_N8-exwyE7kvtlz3qgwPew.jpg,http://www.ebay.com/itm/2TB-Seagate-Backup-Plus-Slim-Portable-External-Hard-Drive-USB-3-0-STDR2000101-/111656684041?pt=LH_DefaultDomain_0&hash=item19ff41ca09,$80.00 ,2TB Seagate Backup Plus Slim Portable External Hard Drive USB 3.0 STDR2000101,Seagate 2TB hard disk,5,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159237,3.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mRAb7QUosv0y1AfMENI22Qw.jpg,http://www.ebay.com/itm/Lot-of-2-Seagate-ST2000DM001-2TB-SATA-disks-/151660389183?pt=LH_DefaultDomain_0&hash=item234fa9e33f,$119.50 ,Lot of 2 Seagate ST2000DM001 2TB SATA disks,Seagate 2TB hard disk,6,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159238,3.67,0.471,http://thumbs3.ebaystatic.com/d/l225/m/md32bUt6CDvFMJMyjENmR_w.jpg,http://www.ebay.com/itm/2TB-Seagate-Backup-Plus-Slim-External-Hard-Drive-USB-3-0-STDR2000103-Red-NEW-/121632523246?pt=LH_DefaultDomain_0&hash=item1c51dd03ee,$105.00 ,2TB Seagate Backup Plus Slim External Hard Drive USB 3.0 STDR2000103 Red - NEW,Seagate 2TB hard disk,7,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159239,2.67,0.471,http://thumbs2.ebaystatic.com/d/l225/m/m7cRtPTPe3jJQOyARkpbE-A.jpg,http://www.ebay.com/itm/Samsung-Seagate-Momentus-SpinPoint-ST2000LM003-2-TB-2-5-SATA-Notebook-PS4-HDD-/281316706661?pt=LH_DefaultDomain_0&hash=item417fc84965,$99.88 ,"Samsung Seagate Momentus SpinPoint ST2000LM003 2 TB 2.5 SATA Notebook PS4 HDD""",Seagate 2TB hard disk,8,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159240,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mZqM6CF5cOZrBTm6_JJYndw.jpg,http://www.ebay.com/itm/Seagate-Expansion-2TB-2-5-External-Hard-Drive-STBX2000401-/371291242128?pt=LH_DefaultDomain_0&hash=item5672aebe90,$84.00 ,"Seagate Expansion 2TB 2.5 External Hard Drive #STBX2000401""",Seagate 2TB hard disk,9,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159241,4,0,http://thumbs4.ebaystatic.com/d/l225/m/mSGNjkt38WqvEhr7bKP4VkQ.jpg,http://www.ebay.com/itm/SeaGate-BackUp-Plus-SLIM-2TB-External-Hard-Drive-Black-Metal-case-/191567839427?pt=LH_DefaultDomain_0&hash=item2c9a5540c3,$48.47 ,SeaGate BackUp Plus SLIM  2TB External Hard Drive - Black Metal case,Seagate 2TB hard disk,10,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159242,2,1.414,http://thumbs1.ebaystatic.com/d/l225/m/mQSP5L0Ma-R4tTo9-JKrYKg.jpg,http://www.ebay.com/itm/Seagate-Central-2TB-Personal-Cloud-Storage-/121633833560?pt=LH_DefaultDomain_0&hash=item1c51f10258,$100.00 ,Seagate - Central 2TB Personal Cloud Storage,Seagate 2TB hard disk,11,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159243,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mL70NNXIOLorqYZ6cKpm_Kg.jpg,http://www.ebay.com/itm/Lot-of-two-2-Seagate-Barracuda-2TB-ST32000641AS-Hard-Drives-/151660390100?pt=LH_DefaultDomain_0&hash=item234fa9e6d4,$129.00 ,Lot of two (2) Seagate Barracuda 2TB ST32000641AS Hard Drives,Seagate 2TB hard disk,12,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159244,3.67,0.471,http://thumbs3.ebaystatic.com/d/l225/m/mSFHokAc5yI7iOkbShFe6SA.jpg,http://www.ebay.com/itm/Seagate-Barracuda-2-TB-Internal-5900-RPM-3-5-ST2000DL003-Hard-Drive-/151657787322?pt=LH_DefaultDomain_0&hash=item234f822fba,$20.00 ,"Seagate Barracuda 2 TB,Internal,5900 RPM,3.5 (ST2000DL003) Hard Drive""",Seagate 2TB hard disk,13,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159245,3.67,0.471,http://thumbs4.ebaystatic.com/d/l225/m/mQej70bNAkXPIjUxPyARPsw.jpg,http://www.ebay.com/itm/2TB-Samsung-Seagate-Momentus-SpinPoint-ST2000LM003-2-TB-2-5-SATA-Notebook-PS4-/321630687963?pt=LH_DefaultDomain_0&hash=item4ae2aed2db,$103.49 ,2TB Samsung Seagate Momentus SpinPoint  ST2000LM003 2 TB 2.5 SATA Notebook PS4,Seagate 2TB hard disk,14,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159246,3,1.414,http://thumbs2.ebaystatic.com/d/l225/m/mDl9FBWK06O5LAUKPivjqRA.jpg,http://www.ebay.com/itm/4x-Seagate-Barracuda-7200-9-500GB-7200rpm-ST3500641AS-2TB-/141650681441?pt=LH_DefaultDomain_0&hash=item20fb09de61,$69.00 ,"4x Seagate Barracuda 7200.9, 500GB, 7200rpm, ST3500641AS - 2TB",Seagate 2TB hard disk,15,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159247,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mfqUri-k_hEZVUe8oANx-xg.jpg,http://www.ebay.com/itm/Seagate-Desktop-Solid-State-Hybrid-Drives-2-TB-8-GB-NAND-Flash-3-5-in-SATA-/231502079900?pt=LH_DefaultDomain_0&hash=item35e699679c,$109.99 ,"Seagate Desktop Solid State Hybrid Drives - 2 TB, 8 GB NAND Flash, 3.5 in, SATA",Seagate 2TB hard disk,16,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
711159248,4,0,http://thumbs1.ebaystatic.com/d/l225/m/mSfcbIgcsAv79cYsUf_nqow.jpg,http://www.ebay.com/itm/SAMSUNG-M9T-Seagate-2TB-2000GB-2-5-SATA3-Notebook-Hard-Disk-Drive-Laptop-PS3-PS4-/201337351708?pt=LH_DefaultDomain_15&hash=item2ee0a42e1c,$109.54 ,SAMSUNG M9T Seagate 2TB 2000GB 2.5 SATA3 Notebook Hard Disk Drive Laptop PS3 PS4,Seagate 2TB hard disk,17,eBay,http://www.ebay.com/sch/i.html?_from=R40&_trksid=p2050601.m570.l1313.TR11.TRC1.A0.H0.Xplant.TRS0&_nkw=Seagate%202TB%20hard%20disk,
