,_unit_id,relevance,relevance:variance,product_price,query,rank,source,invoice
26895,713190862,,,$119.99 ,Nike Shox,31,Shop.com,29238
26896,713190863,,,$124.99 ,Nike Shox,32,Shop.com,10094
26897,713190864,,,"$119.99,Sale $99.99",Nike Shox,33,Shop.com,1354
26898,713190865,,,$99.99 ,Nike Shox,34,Shop.com,10609
26899,713190866,,,"$94.99,Sale $79.99",Nike Shox,35,Shop.com,10655
26900,713190867,,,"$47.99,Sale $39.99",Nike Shox,36,Shop.com,29009
26901,713190868,,,$49.99 ,Nike Shox,37,Shop.com,9858
26902,713190869,,,"$64.99,Sale $58.49",Nike Shox,38,Shop.com,18928
26903,713190870,,,$69.99 ,Nike Shox,39,Shop.com,6207
26904,713190871,,,$139.99 ,Nike Shox,40,Shop.com,10657
26905,713190872,,,$99.99 ,Nike Shox,41,Shop.com,6860
26906,713190873,,,$69.99 ,Nike Shox,42,Shop.com,27227
26907,713190874,,,$99.99 ,Nike Shox,43,Shop.com,23379
26908,713190875,,,"$47.99,Sale $39.99",Nike Shox,44,Shop.com,17139
26909,713190876,,,$119.99 ,Nike Shox,45,Shop.com,10267
26910,713190877,,,"$44.99,Sale $39.99",Nike Shox,46,Shop.com,27170
26911,713190878,,,$124.99 ,Nike Shox,47,Shop.com,27710
26912,713190879,,,$69.99 ,Nike Shox,48,Shop.com,13020
26913,713190880,,,"$94.99,Sale $79.99",Nike Shox,49,Shop.com,21292
26914,713190881,,,$144.99 ,Nike Shox,50,Shop.com,20927
26915,713190882,,,$49.99 ,Nike Shox,51,Shop.com,11037
26916,713190883,,,"$64.99,Sale $58.49",Nike Shox,52,Shop.com,2492
26917,713190884,,,$124.99 ,Nike Shox,53,Shop.com,4679
26918,713190885,,,"$94.99,Sale $79.99",Nike Shox,54,Shop.com,15055
26919,713190886,,,"$47.99,Sale $42.99",Nike Shox,55,Shop.com,86
26920,713190887,,,"$94.99,Sale $79.99",Nike Shox,56,Shop.com,26135
26921,713190888,,,"$64.99,Sale $58.49",Nike Shox,57,Shop.com,28067
26922,713190889,,,"$94.99,Sale $79.99",Nike Shox,58,Shop.com,29905
26923,713190890,,,"$94.99,Sale $79.99",Nike Shox,59,Shop.com,4790
26924,713190891,,,"$47.99,Sale $42.99",Nike Shox,60,Shop.com,8218
26925,713190892,,,$15.48 - $20.15,bike lock,26,Shop.com,19439
26926,713190893,,,$49.00 ,bike lock,27,Shop.com,13231
26927,713190894,,,$25.00 ,bike lock,28,Shop.com,2572
26928,713190895,,,$30.00 ,bike lock,29,Shop.com,6177
26929,713190896,,,$30.00 ,bike lock,30,Shop.com,16401
26930,713190897,,,"$38.79,Sale $27.00",bike lock,31,Shop.com,24254
26931,713190898,,,"$35.29,Sale $30.00",bike lock,32,Shop.com,4733
26932,713190899,,,$60.00 ,bike lock,33,Shop.com,20796
26933,713190900,,,$39.95 ,bike lock,34,Shop.com,6077
26934,713190901,,,"$69.95,Sale $56.65 - $69.95",bike lock,35,Shop.com,4969
26935,713190902,,,$27.00 ,bike lock,36,Shop.com,9299
26936,713190903,,,$25.00 ,bike lock,37,Shop.com,5534
26937,713190904,,,Sale $6.94 - $21.99,bike lock,38,Shop.com,17827
26938,713190905,,,$12.99 - $13.49,bike lock,39,Shop.com,4455
26939,713190906,,,$6.76 - $16.99,bike lock,40,Shop.com,7680
26940,713190907,,,"$179.95,Sale $161.96 - $179.95",bike lock,41,Shop.com,7484
26941,713190908,,,"$16.95,Sale $11.86",bike lock,42,Shop.com,14060
26942,713190909,,,$64.95 ,bike lock,43,Shop.com,25291
26943,713190910,,,$20.15 ,bike lock,44,Shop.com,1889
26944,713190911,,,"$18.95,Sale $13.26",bike lock,45,Shop.com,6508
26945,713190912,,,$12.99 ,bike lock,46,Shop.com,19205
26946,713190913,,,"$28.99,Sale $27.95",bike lock,47,Shop.com,1782
26947,713190914,,,$69.95 ,bike lock,48,Shop.com,22242
26948,713190915,,,$149.95 - $199.95,bike lock,49,Shop.com,23969
26949,713190916,,,$49.99 ,bike lock,50,Shop.com,14690
26950,713190917,,,$8.64 - $20.15,bike lock,51,Shop.com,18130
26951,713190918,,,$30.00 ,bike lock,52,Shop.com,3692
26952,713190919,,,$4.95 ,bike lock,53,Shop.com,7538
26953,713190920,,,$12.95 ,bike lock,54,Shop.com,5383
26954,713190921,,,$25.00 ,bike lock,55,Shop.com,13367
26955,713190922,,,"$21.00,Sale $18.90",bike lock,56,Shop.com,25088
26956,713190923,,,"$21.00,Sale $18.90",bike lock,57,Shop.com,13327
26957,713190924,,,"$21.00,Sale $17.85",bike lock,58,Shop.com,28751
26958,713190925,,,"$35.99,Sale $32.54",bike lock,59,Shop.com,18927
26959,713190926,,,"$38.19,Sale $32.49",bike lock,60,Shop.com,25495
26960,713190927,,,$89.95 ,martial art headgear,26,Shop.com,22183
26961,713190928,,,Sale $71.99 - $79.99,martial art headgear,27,Shop.com,27148
26962,713190929,,,"$89.25,Sale $66.11",martial art headgear,28,Shop.com,6618
26963,713190930,,,Sale $62.99 - $69.99,martial art headgear,29,Shop.com,21031
26964,713190931,,,Sale $62.99 - $69.99,martial art headgear,30,Shop.com,17537
26965,713190932,,,"$60.75,Sale $45.00",martial art headgear,31,Shop.com,5321
26966,713190933,,,$34.99 ,martial art headgear,32,Shop.com,19283
26967,713190934,,,"$79.99,Sale $59.99",martial art headgear,33,Shop.com,14219
26968,713190935,,,$20.95 ,martial art headgear,34,Shop.com,25413
26969,713190936,,,"$89.99,Sale $73.99",martial art headgear,35,Shop.com,19269
26970,713190937,,,$74.95 ,martial art headgear,36,Shop.com,28092
26971,713190938,,,"$79.99,Sale $71.99 - $79.99",martial art headgear,37,Shop.com,15129
26972,713190939,,,Sale $71.99 - $79.99,martial art headgear,38,Shop.com,13090
26973,713190940,,,"$89.99,Sale $73.99",martial art headgear,39,Shop.com,3088
26974,713190941,,,$79.99 ,martial art headgear,40,Shop.com,2664
26975,713190942,,,"$69.99,Sale $62.99 - $69.99",martial art headgear,41,Shop.com,2814
26976,713190943,,,"$89.99,Sale $73.99",martial art headgear,42,Shop.com,5981
26977,713190944,,,$103.95 ,martial art headgear,43,Shop.com,15024
26978,713190945,,,"$97.19,Sale $71.99",martial art headgear,44,Shop.com,2995
26979,713190946,,,"$109.34,Sale $80.99",martial art headgear,45,Shop.com,29966
26980,713190947,,,"$121.49,Sale $89.99",martial art headgear,46,Shop.com,3122
26981,713190948,,,$44.95 ,martial art headgear,47,Shop.com,13708
26982,713190949,,,$60.00 ,martial art headgear,48,Shop.com,9940
26983,713190950,,,"$79.99,Sale $71.99 - $79.99",martial art headgear,49,Shop.com,27268
26984,713190951,,,"$79.99,Sale $71.99 - $79.99",martial art headgear,50,Shop.com,21366
26985,713190952,,,"$79.99,Sale $71.99 - $79.99",martial art headgear,51,Shop.com,2589
26986,713190953,,,"$121.49,Sale $89.99",martial art headgear,52,Shop.com,3505
26987,713190954,,,"$121.49,Sale $89.99",martial art headgear,53,Shop.com,17669
26988,713190955,,,"$97.19,Sale $71.99",martial art headgear,54,Shop.com,8620
26989,713190956,,,"$97.19,Sale $71.99",martial art headgear,55,Shop.com,1348
26990,713190957,,,"$109.34,Sale $80.99",martial art headgear,56,Shop.com,9894
26991,713190958,,,"$121.49,Sale $89.99",martial art headgear,57,Shop.com,17959
26992,713190959,,,"$109.34,Sale $80.99",martial art headgear,58,Shop.com,14134
26993,713190960,,,"$97.19,Sale $71.99",martial art headgear,59,Shop.com,1994
26994,713190961,,,"$97.19,Sale $71.99",martial art headgear,60,Shop.com,18863
26995,713190962,,,$32.00 ,hawaiian shirt,26,Shop.com,25793
26996,713190963,,,"$52.00,Sale $26.00",hawaiian shirt,27,Shop.com,15901
26997,713190964,,,"$21.99,Sale $15.39",hawaiian shirt,28,Shop.com,7232
26998,713190965,,,$56.00 ,hawaiian shirt,29,Shop.com,7645
26999,713190966,,,"$52.00,Sale $26.00",hawaiian shirt,30,Shop.com,29204
27000,713190967,,,$52.00 ,hawaiian shirt,31,Shop.com,25703
27001,713190968,,,"$52.00,Sale $25.97",hawaiian shirt,32,Shop.com,21810
27002,713190969,,,$56.00 ,hawaiian shirt,33,Shop.com,25256
27003,713190970,,,"$28.49,Sale $18.99",hawaiian shirt,34,Shop.com,25164
27004,713190971,,,"$52.00,Sale $15.60",hawaiian shirt,35,Shop.com,27034
27005,713190972,,,$52.00 ,hawaiian shirt,36,Shop.com,4169
27006,713190973,,,"$52.00,Sale $15.60",hawaiian shirt,37,Shop.com,19901
27007,713190974,,,$56.00 ,hawaiian shirt,38,Shop.com,8489
27008,713190975,,,"$52.00,Sale $26.00",hawaiian shirt,39,Shop.com,19022
27009,713190976,,,"$52.00,Sale $15.60",hawaiian shirt,40,Shop.com,25509
27010,713190977,,,$96.99 ,hawaiian shirt,41,Shop.com,4653
27011,713190978,,,"$49.00,Sale $36.40",hawaiian shirt,42,Shop.com,3925
27012,713190979,,,"$49.00,Sale $26.00",hawaiian shirt,43,Shop.com,8941
27013,713190980,,,$32.00 ,hawaiian shirt,44,Shop.com,4746
27014,713190981,,,"$49.00,Sale $15.60",hawaiian shirt,45,Shop.com,13769
27015,713190982,,,"$52.00,Sale $26.00",hawaiian shirt,46,Shop.com,9442
27016,713190983,,,"$52.00,Sale $15.60",hawaiian shirt,47,Shop.com,10363
27017,713190984,,,"$49.00,Sale $26.00",hawaiian shirt,48,Shop.com,21519
27018,713190985,,,"$36.39,Sale $27.99",hawaiian shirt,49,Shop.com,5994
27019,713190986,,,"$35.99,Sale $19.99",hawaiian shirt,50,Shop.com,26998
27020,713190987,,,"$35.99,Sale $20.99",hawaiian shirt,51,Shop.com,25131
27021,713190988,,,"$49.00,Sale $26.00",hawaiian shirt,52,Shop.com,16536
27022,713190989,,,"$52.00,Sale $15.60",hawaiian shirt,53,Shop.com,19737
27023,713190990,,,"$49.00,Sale $24.50",hawaiian shirt,54,Shop.com,26088
27024,713190991,,,"$52.00,Sale $15.60",hawaiian shirt,55,Shop.com,29388
27025,713190992,,,"$35.99,Sale $17.99",hawaiian shirt,56,Shop.com,1680
27026,713190993,,,"$52.00,Sale $26.00",hawaiian shirt,57,Shop.com,22578
27027,713190994,,,"$26.93,Sale $19.99 - $25.99",hawaiian shirt,58,Shop.com,14407
27028,713190995,,,"$34.49,Sale $22.99",hawaiian shirt,59,Shop.com,26800
27029,713190996,,,"$28.49,Sale $18.99",hawaiian shirt,60,Shop.com,1333
27030,713190997,,,$20.13 - $31.99,kitchen rugs,26,Shop.com,14937
27031,713190998,,,"$39.99,Sale $34.88",kitchen rugs,27,Shop.com,17015
27032,713190999,,,$34.99 ,kitchen rugs,28,Shop.com,25010
27033,713191000,,,$39.00 ,kitchen rugs,29,Shop.com,345
27034,713191001,,,$39.00 ,kitchen rugs,30,Shop.com,12253
27035,713191002,,,$41.08 - $49.99,kitchen rugs,31,Shop.com,14506
27036,713191003,,,$69.00 ,kitchen rugs,32,Shop.com,28949
27037,713191004,,,"$20.99,Sale $17.84",kitchen rugs,33,Shop.com,1064
27038,713191005,,,$39.00 ,kitchen rugs,34,Shop.com,6116
27039,713191006,,,$54.98 - $77.00,kitchen rugs,35,Shop.com,14965
27040,713191007,,,$69.00 ,kitchen rugs,36,Shop.com,4778
27041,713191008,,,"$224.99,Sale $149.99",kitchen rugs,37,Shop.com,11849
27042,713191009,,,$39.00 ,kitchen rugs,38,Shop.com,14680
27043,713191010,,,$69.00 ,kitchen rugs,39,Shop.com,5047
27044,713191011,,,$39.00 ,kitchen rugs,40,Shop.com,18906
27045,713191012,,,$69.00 ,kitchen rugs,41,Shop.com,5968
27046,713191013,,,$39.00 ,kitchen rugs,42,Shop.com,24797
27047,713191014,,,$279.00 - $399.00,kitchen rugs,43,Shop.com,13263
27048,713191015,,,$33.80 ,kitchen rugs,44,Shop.com,26993
27049,713191016,,,$14.97 - $29.00,kitchen rugs,45,Shop.com,17323
27050,713191017,,,$21.74 - $31.99,kitchen rugs,46,Shop.com,24365
27051,713191018,,,$89.97 - $99.00,kitchen rugs,47,Shop.com,16253
27052,713191019,,,$189.00 - $269.00,kitchen rugs,48,Shop.com,10119
27053,713191020,,,$168.95 - $199.00,kitchen rugs,49,Shop.com,1575
27054,713191021,,,Sale $19.80 - $31.99,kitchen rugs,50,Shop.com,28248
27055,713191022,,,$20.58 - $31.99,kitchen rugs,51,Shop.com,19525
27056,713191023,,,$119.99 - $169.00,kitchen rugs,52,Shop.com,9512
27057,713191024,,,$89.97 - $99.00,kitchen rugs,53,Shop.com,24522
27058,713191025,,,$279.99 - $334.78,kitchen rugs,54,Shop.com,19791
27059,713191026,,,$10.47 ,kitchen rugs,55,Shop.com,25119
27060,713191027,,,$47.99 - $69.97,kitchen rugs,56,Shop.com,10461
27061,713191028,,,$279.00 - $399.00,kitchen rugs,57,Shop.com,27454
27062,713191029,,,$169.00 - $199.00,kitchen rugs,58,Shop.com,26395
27063,713191030,,,$189.00 - $269.00,kitchen rugs,59,Shop.com,10493
27064,713191031,,,"$65.00,Sale $39.99",mens dress shirts,26,Shop.com,18021
27065,713191032,,,$34.99 ,mens dress shirts,27,Shop.com,7001
27066,713191033,,,$265.00 ,mens dress shirts,28,Shop.com,24015
27067,713191034,,,$44.24 ,mens dress shirts,29,Shop.com,4768
27068,713191035,,,$34.99 ,mens dress shirts,30,Shop.com,24935
27069,713191036,,,$295.00 ,mens dress shirts,31,Shop.com,21331
27070,713191037,,,$34.99 ,mens dress shirts,32,Shop.com,19498
27071,713191038,,,$34.99 ,mens dress shirts,33,Shop.com,12227
27072,713191039,,,$55.99 ,mens dress shirts,34,Shop.com,15585
27073,713191040,,,$39.99 ,mens dress shirts,35,Shop.com,4403
27074,713191041,,,$29.99 ,mens dress shirts,36,Shop.com,21198
27075,713191042,,,$59.50 ,mens dress shirts,37,Shop.com,14834
27076,713191043,,,$990.00 ,mens dress shirts,38,Shop.com,17936
27077,713191044,,,$59.50 ,mens dress shirts,39,Shop.com,28108
27078,713191045,,,"$65.00,Sale $34.99",mens dress shirts,40,Shop.com,24937
27079,713191046,,,$34.99 ,mens dress shirts,41,Shop.com,20329
27080,713191047,,,$34.99 ,mens dress shirts,42,Shop.com,28111
27081,713191048,,,$34.99 ,mens dress shirts,43,Shop.com,25544
27082,713191049,,,$275.00 ,mens dress shirts,44,Shop.com,27977
27083,713191050,,,$250.00 ,mens dress shirts,45,Shop.com,9079
27084,713191051,,,$29.99 ,mens dress shirts,46,Shop.com,18706
27085,713191052,,,$275.00 ,mens dress shirts,47,Shop.com,25510
27086,713191053,,,"$40.00,Sale $19.99",mens dress shirts,48,Shop.com,19669
27087,713191054,,,$450.00 ,mens dress shirts,49,Shop.com,25365
27088,713191055,,,$45.00 ,mens dress shirts,50,Shop.com,26433
27089,713191056,,,$29.99 ,mens dress shirts,51,Shop.com,24735
27090,713191057,,,$250.00 ,mens dress shirts,52,Shop.com,14141
27091,713191058,,,$70.00 ,mens dress shirts,53,Shop.com,28813
27092,713191059,,,"$52.50,Sale $19.99",mens dress shirts,54,Shop.com,21511
27093,713191060,,,$29.99 ,mens dress shirts,55,Shop.com,23358
27094,713191061,,,"$65.00,Sale $34.99",mens dress shirts,56,Shop.com,15809
27095,713191062,,,"$125.00,Sale $69.99",mens dress shirts,57,Shop.com,15216
27096,713191063,,,"$40.00,Sale $19.99",mens dress shirts,58,Shop.com,21163
27097,713191064,,,"$30.00,Sale $14.99",mens dress shirts,59,Shop.com,26977
27098,713191065,,,"$65.00,Sale $44.99",mens dress shirts,60,Shop.com,24732
27099,713191066,,,"$40.00,Sale $19.99",mens dress shirts,61,Shop.com,24834
27100,713191067,,,"$135.00,Sale $101.25 - $135.00",Watch women fossil,26,Shop.com,875
27101,713191068,,,$71.99 ,Watch women fossil,27,Shop.com,11934
27102,713191069,,,$70.99 ,Watch women fossil,28,Shop.com,20434
27103,713191070,,,"$92.99,Sale $88.53 - $92.99",Watch women fossil,29,Shop.com,7489
27104,713191071,,,$48.75 - $69.99,Watch women fossil,30,Shop.com,20443
27105,713191072,,,$61.75 ,Watch women fossil,31,Shop.com,15111
27106,713191073,,,$68.25 ,Watch women fossil,32,Shop.com,22316
27107,713191074,,,$74.75 ,Watch women fossil,33,Shop.com,2466
27108,713191075,,,$81.25 ,Watch women fossil,34,Shop.com,4069
27109,713191076,,,"$93.74,Sale $79.65 - $93.74",Watch women fossil,35,Shop.com,18610
27110,713191077,,,$81.25 ,Watch women fossil,36,Shop.com,10458
27111,713191078,,,$62.50 - $95.99,Watch women fossil,37,Shop.com,20165
27112,713191079,,,$113.99 ,Watch women fossil,38,Shop.com,18542
27113,713191080,,,Sale $108.75 - $145.00,Watch women fossil,39,Shop.com,4667
27114,713191081,,,$185.00 ,Watch women fossil,40,Shop.com,12476
27115,713191082,,,"$123.99,Sale $106.74 - $165.00",Watch women fossil,41,Shop.com,13672
27116,713191083,,,$100.75 ,Watch women fossil,42,Shop.com,14230
27117,713191084,,,$135.00 ,Watch women fossil,43,Shop.com,7050
27118,713191085,,,$121.99 ,Watch women fossil,44,Shop.com,11262
27119,713191086,,,"$86.24,Sale $85.99 - $115.00",Watch women fossil,45,Shop.com,4682
27120,713191087,,,$93.99 ,Watch women fossil,46,Shop.com,1242
27121,713191088,,,$68.25 ,Watch women fossil,47,Shop.com,18007
27122,713191089,,,$163.99 ,Watch women fossil,48,Shop.com,28369
27123,713191090,,,"$110.99,Sale $108.75 - $145.00",Watch women fossil,49,Shop.com,12054
27124,713191091,,,$87.75 ,Watch women fossil,50,Shop.com,22039
27125,713191092,,,$94.25 ,Watch women fossil,51,Shop.com,22110
27126,713191093,,,$107.25 ,Watch women fossil,52,Shop.com,25841
27127,713191094,,,$74.75 ,Watch women fossil,53,Shop.com,16685
27128,713191095,,,$68.25 ,Watch women fossil,54,Shop.com,12290
27129,713191096,,,"$199.90,Sale $99.95",Watch women fossil,55,Shop.com,3063
27130,713191097,,,$87.75 ,Watch women fossil,56,Shop.com,26250
27131,713191098,,,"$93.99,Sale $86.25 - $115.00",Watch women fossil,57,Shop.com,28256
27132,713191099,,,"$115.99,Sale $108.75 - $145.00",Watch women fossil,58,Shop.com,11775
27133,713191100,,,"$154.99,Sale $131.74",Watch women fossil,59,Shop.com,11244
27134,713191101,,,"$121.99,Sale $86.90 - $121.99",Watch women fossil,60,Shop.com,10738
27135,713191102,,,"$98.00,Sale $86.99",silver jeans,26,Shop.com,16671
27136,713191103,,,$98.00 ,silver jeans,27,Shop.com,7716
27137,713191104,,,$88.00 ,silver jeans,28,Shop.com,11243
27138,713191105,,,$92.00 ,silver jeans,29,Shop.com,3376
27139,713191106,,,$85.00 ,silver jeans,30,Shop.com,13501
27140,713191107,,,"$82.00,Sale $59.99",silver jeans,31,Shop.com,11787
27141,713191108,,,$98.00 ,silver jeans,32,Shop.com,22207
27142,713191109,,,"$98.00,Sale $73.50",silver jeans,33,Shop.com,13637
27143,713191110,,,"$92.00,Sale $41.39",silver jeans,34,Shop.com,10783
27144,713191111,,,"$88.00,Sale $64.99",silver jeans,35,Shop.com,15363
27145,713191112,,,$88.00 ,silver jeans,36,Shop.com,28107
27146,713191113,,,"$58.00,Sale $25.79",silver jeans,37,Shop.com,8274
27147,713191114,,,"$88.00,Sale $64.99",silver jeans,38,Shop.com,28845
27148,713191115,,,"$82.00,Sale $36.59",silver jeans,39,Shop.com,2634
27149,713191116,,,$98.00 ,silver jeans,40,Shop.com,24342
27150,713191117,,,$92.00 ,silver jeans,41,Shop.com,23715
27151,713191118,,,"$88.00,Sale $66.99",silver jeans,42,Shop.com,24602
27152,713191119,,,$88.00 ,silver jeans,43,Shop.com,24107
27153,713191120,,,"$88.00,Sale $59.99",silver jeans,44,Shop.com,8948
27154,713191121,,,$98.00 ,silver jeans,45,Shop.com,2609
27155,713191122,,,"$88.00,Sale $59.99",silver jeans,46,Shop.com,29885
27156,713191123,,,$88.00 ,silver jeans,47,Shop.com,1516
27157,713191124,,,"$88.00,Sale $64.99",silver jeans,48,Shop.com,13648
27158,713191125,,,"$98.00,Sale $79.99",silver jeans,49,Shop.com,11601
27159,713191126,,,"$88.00,Sale $64.99",silver jeans,50,Shop.com,666
27160,713191127,,,"$92.00,Sale $72.99",silver jeans,51,Shop.com,1831
27161,713191128,,,"$98.00,Sale $74.99",silver jeans,52,Shop.com,5439
27162,713191129,,,"$88.00,Sale $64.99",silver jeans,53,Shop.com,17254
27163,713191130,,,"$98.00,Sale $69.99",silver jeans,54,Shop.com,16769
27164,713191131,,,"$88.00,Sale $59.99",silver jeans,55,Shop.com,18659
27165,713191132,,,"$88.00,Sale $59.99",silver jeans,56,Shop.com,12532
27166,713191133,,,"$72.00,Sale $59.99",silver jeans,57,Shop.com,13485
27167,713191134,,,"$85.00,Sale $76.50",silver jeans,58,Shop.com,26302
27168,713191135,,,"$49.00,Sale $34.99",silver jeans,59,Shop.com,8760
27169,713191136,,,"$88.00,Sale $49.99",silver jeans,60,Shop.com,20785
27170,713191137,,,"$285.00,Sale $229.99",queen comforter sets,26,Shop.com,5881
27171,713191138,,,$114.98 - $129.99,queen comforter sets,27,Shop.com,3577
27172,713191139,,,"$143.99,Sale $115.19",queen comforter sets,28,Shop.com,25693
27173,713191140,,,$109.99 - $140.99,queen comforter sets,29,Shop.com,29933
27174,713191141,,,"$335.00,Sale $216.99 - $335.00",queen comforter sets,30,Shop.com,20124
27175,713191142,,,Sale $131.19 - $163.99,queen comforter sets,31,Shop.com,28634
27176,713191143,,,$199.99 ,queen comforter sets,32,Shop.com,18480
27177,713191144,,,"$99.99,Sale $69.99",queen comforter sets,33,Shop.com,17094
27178,713191145,,,"$99.99,Sale $69.99",queen comforter sets,34,Shop.com,10568
27179,713191146,,,$159.99 ,queen comforter sets,35,Shop.com,10813
27180,713191147,,,"$1,050.00 ",queen comforter sets,36,Shop.com,26506
27181,713191148,,,$122.38 - $204.99,queen comforter sets,37,Shop.com,8752
27182,713191149,,,Sale $131.19 - $164.99,queen comforter sets,38,Shop.com,16243
27183,713191150,,,"$299.00,Sale $199.00",queen comforter sets,39,Shop.com,29085
27184,713191151,,,$55.99 - $79.99,queen comforter sets,40,Shop.com,9506
27185,713191152,,,"$99.99,Sale $69.99",queen comforter sets,41,Shop.com,29161
27186,713191153,,,"$300.00,Sale $169.99",queen comforter sets,42,Shop.com,7423
27187,713191154,,,$249.99 ,queen comforter sets,43,Shop.com,26189
27188,713191155,,,$59.95 - $79.99,queen comforter sets,44,Shop.com,12726
27189,713191156,,,$39.96 - $77.99,queen comforter sets,45,Shop.com,19588
27190,713191157,,,"$340.00,Sale $169.99",queen comforter sets,46,Shop.com,24150
27191,713191158,,,$32.21 ,queen comforter sets,47,Shop.com,13050
27192,713191159,,,$154.99 - $310.00,queen comforter sets,48,Shop.com,13251
27193,713191160,,,"$500.00,Sale $299.97",queen comforter sets,49,Shop.com,18847
27194,713191161,,,Sale $55.99 - $67.95,queen comforter sets,50,Shop.com,14291
27195,713191162,,,$69.95 - $99.99,queen comforter sets,51,Shop.com,18768
27196,713191163,,,"$149.99,Sale $149.99",queen comforter sets,52,Shop.com,8817
27197,713191164,,,"$300.00,Sale $149.99",queen comforter sets,53,Shop.com,11714
27198,713191165,,,"$275.00,Sale $199.99",queen comforter sets,54,Shop.com,17524
27199,713191166,,,"$300.00,Sale $149.99",queen comforter sets,55,Shop.com,15625
27200,713191167,,,"$275.00,Sale $199.99",queen comforter sets,56,Shop.com,27996
27201,713191168,,,"$400.00,Sale $199.99",queen comforter sets,57,Shop.com,21382
27202,713191169,,,"$300.00,Sale $149.99",queen comforter sets,58,Shop.com,13957
27203,713191170,,,"$585.00,Sale $349.99",queen comforter sets,59,Shop.com,1611
27204,713191171,,,"$67.99,Sale $54.39",queen comforter sets,60,Shop.com,4504
27205,713191172,,,Sale $42.49 - $49.99,green bay packers,26,Shop.com,25630
27206,713191173,,,$32.00 ,green bay packers,27,Shop.com,7804
27207,713191174,,,"$20.99,Sale $11.99",green bay packers,28,Shop.com,3769
27208,713191175,,,"$22.00,Sale $16.50",green bay packers,29,Shop.com,21255
27209,713191176,,,$29.95 ,green bay packers,30,Shop.com,4938
27210,713191177,,,"$32.00,Sale $24.00",green bay packers,31,Shop.com,6390
27211,713191178,,,$31.99 ,green bay packers,32,Shop.com,7958
27212,713191179,,,"$28.00,Sale $21.00",green bay packers,33,Shop.com,22150
27213,713191180,,,$24.95 ,green bay packers,34,Shop.com,16011
27214,713191181,,,"$11.00,Sale $9.00",green bay packers,35,Shop.com,13668
27215,713191182,,,$99.95 ,green bay packers,36,Shop.com,15753
27216,713191183,,,"$47.98,Sale $39.95",green bay packers,37,Shop.com,22085
27217,713191184,,,"$75.00,Sale $52.50",green bay packers,38,Shop.com,165
27218,713191185,,,$38.00 ,green bay packers,39,Shop.com,16369
27219,713191186,,,$99.95 ,green bay packers,40,Shop.com,18716
27220,713191187,,,"$35.98,Sale $29.95",green bay packers,41,Shop.com,13354
27221,713191188,,,"$27.99,Sale $19.99",green bay packers,42,Shop.com,12428
27222,713191189,,,Sale $99.95,green bay packers,43,Shop.com,28541
27223,713191190,,,"$79.95,Sale $71.95 - $79.95",green bay packers,44,Shop.com,4112
27224,713191191,,,$45.00 ,green bay packers,45,Shop.com,24856
27225,713191192,,,"$80.00,Sale $40.00",green bay packers,46,Shop.com,28044
27226,713191193,,,"$27.99,Sale $22.99",green bay packers,47,Shop.com,9372
27227,713191194,,,$39.95 ,green bay packers,48,Shop.com,20589
27228,713191195,,,"$22.00,Sale $16.50",green bay packers,49,Shop.com,21585
27229,713191196,,,"$31.99,Sale $26.99",green bay packers,50,Shop.com,2788
27230,713191197,,,"$129.95,Sale $116.95 - $129.95",green bay packers,51,Shop.com,11864
27231,713191198,,,"$17.99,Sale $10.99",green bay packers,52,Shop.com,26576
27232,713191199,,,"$27.99,Sale $19.99",green bay packers,53,Shop.com,29152
27233,713191200,,,"$27.99,Sale $19.99",green bay packers,54,Shop.com,11835
27234,713191201,,,"$129.95,Sale $116.95 - $129.95",green bay packers,55,Shop.com,15258
27235,713191202,,,"$31.99,Sale $26.99",green bay packers,56,Shop.com,9609
27236,713191203,,,"$31.99,Sale $26.99",green bay packers,57,Shop.com,11695
27237,713191204,,,"$31.99,Sale $26.99",green bay packers,58,Shop.com,16630
27238,713191205,,,"$64.99,Sale $49.99",green bay packers,59,Shop.com,29286
27239,713191206,,,"$49.95,Sale $44.95 - $49.95",green bay packers,60,Shop.com,14752
27240,713191207,,,"$1,099.99 ",PS2 controller USB,26,Shop.com,10950
27241,713191208,,,$769.99 ,PS2 controller USB,27,Shop.com,23425
27242,713191209,,,$179.99 ,PS2 controller USB,28,Shop.com,15582
27243,713191210,,,$31.43 ,PS2 controller USB,29,Shop.com,13841
27244,713191211,,,$66.00 ,PS2 controller USB,30,Shop.com,15968
27245,713191212,,,$25.76 ,PS2 controller USB,31,Shop.com,1612
27246,713191213,,,$234.99 - $291.41,PS2 controller USB,32,Shop.com,9281
27247,713191214,,,$8.09 ,PS2 controller USB,33,Shop.com,15274
27248,713191215,,,$5.89 ,PS2 controller USB,34,Shop.com,11833
27249,713191216,,,$5.49 ,PS2 controller USB,35,Shop.com,12753
27250,713191217,,,$3.59 ,PS2 controller USB,36,Shop.com,25509
27251,713191218,,,$9.99 ,PS2 controller USB,37,Shop.com,19020
27252,713191219,,,"$15.53,Sale $11.50",PS2 controller USB,38,Shop.com,22008
27253,713191220,,,"$173.06,Sale $128.19",PS2 controller USB,39,Shop.com,15988
27254,713191221,,,"$38.15,Sale $28.26",PS2 controller USB,40,Shop.com,3432
27255,713191222,,,"$429.10,Sale $317.85",PS2 controller USB,41,Shop.com,6944
27256,713191223,,,"$714.26,Sale $529.08",PS2 controller USB,42,Shop.com,23693
